Gamekey,Home_team,Away_Team,Day_of_week,Month,Day,Year,Week,Player_Short_Name,Player_Team,Home_Team,rushing_yds,rushing_tds,rushing_twoptm,rushing_yds_FF_pts,rushing_tds_FF_pts,rushing_twoptm_FF_pts,total_FF_pts
56361,NYJ,MIA,Mon,12,1,2014,13,R.Tannehill,MIA,False,13,0,0,1.0,0.0,0.0,1.0
56361,NYJ,MIA,Mon,12,1,2014,13,L.Miller,MIA,False,56,1,0,5.0,6.0,0.0,11.0
56361,NYJ,MIA,Mon,12,1,2014,13,Da.Thomas,MIA,False,5,0,0,0.0,0.0,0.0,0.0
56362,CHI,DAL,Thu,12,4,2014,14,J.Cutler,CHI,True,9,1,0,0.0,6.0,0.0,6.0
56362,CHI,DAL,Thu,12,4,2014,14,M.Forte,CHI,True,26,1,1,2.0,6.0,2.0,10.0
56362,CHI,DAL,Thu,12,4,2014,14,T.Romo,DAL,False,-2,0,0,-1.0,0.0,0.0,-1.0
56362,CHI,DAL,Thu,12,4,2014,14,J.Randle,DAL,False,17,1,0,1.0,6.0,0.0,7.0
56362,CHI,DAL,Thu,12,4,2014,14,D.Murray,DAL,False,179,1,0,17.0,6.0,0.0,23.0
56363,CIN,PIT,Sun,12,7,2014,14,J.Campbell,CIN,True,1,0,0,0.0,0.0,0.0,0.0
56363,CIN,PIT,Sun,12,7,2014,14,A.Dalton,CIN,True,22,1,0,2.0,6.0,0.0,8.0
56363,CIN,PIT,Sun,12,7,2014,14,J.Hill,CIN,True,46,0,0,4.0,0.0,0.0,4.0
56363,CIN,PIT,Sun,12,7,2014,14,G.Bernard,CIN,True,17,0,0,1.0,0.0,0.0,1.0
56363,CIN,PIT,Sun,12,7,2014,14,M.Sanu,CIN,True,0,0,0,0.0,0.0,0.0,0.0
56363,CIN,PIT,Sun,12,7,2014,14,C.Peerman,CIN,True,0,0,0,0.0,0.0,0.0,0.0
56363,CIN,PIT,Sun,12,7,2014,14,B.Roethlisberger,PIT,False,-1,0,0,-1.0,0.0,0.0,-1.0
56363,CIN,PIT,Sun,12,7,2014,14,J.Harris,PIT,False,9,0,0,0.0,0.0,0.0,0.0
56363,CIN,PIT,Sun,12,7,2014,14,L.Bell,PIT,False,185,2,0,18.0,12.0,0.0,30.0
56364,CLE,IND,Sun,12,7,2014,14,B.Hoyer,CLE,True,3,0,0,0.0,0.0,0.0,0.0
56364,CLE,IND,Sun,12,7,2014,14,I.Crowell,CLE,True,54,1,0,5.0,6.0,0.0,11.0
56364,CLE,IND,Sun,12,7,2014,14,T.West,CLE,True,54,0,0,5.0,0.0,0.0,5.0
56364,CLE,IND,Sun,12,7,2014,14,A.Luck,IND,False,37,1,0,3.0,6.0,0.0,9.0
56364,CLE,IND,Sun,12,7,2014,14,D.Herron,IND,False,26,0,0,2.0,0.0,0.0,2.0
56364,CLE,IND,Sun,12,7,2014,14,T.Richardson,IND,False,30,0,0,3.0,0.0,0.0,3.0
56365,DET,TB,Sun,12,7,2014,14,M.Stafford,DET,True,-2,0,0,-1.0,0.0,0.0,-1.0
56365,DET,TB,Sun,12,7,2014,14,J.Ross,DET,True,4,0,0,0.0,0.0,0.0,0.0
56365,DET,TB,Sun,12,7,2014,14,G.Winn,DET,True,2,0,0,0.0,0.0,0.0,0.0
56365,DET,TB,Sun,12,7,2014,14,R.Bush,DET,True,26,0,0,2.0,0.0,0.0,2.0
56365,DET,TB,Sun,12,7,2014,14,J.Bell,DET,True,83,1,0,8.0,6.0,0.0,14.0
56365,DET,TB,Sun,12,7,2014,14,J.McCown,TB,False,8,0,0,0.0,0.0,0.0,0.0
56365,DET,TB,Sun,12,7,2014,14,C.Sims,TB,False,-4,0,0,-1.0,0.0,0.0,-1.0
56365,DET,TB,Sun,12,7,2014,14,D.Martin,TB,False,22,0,0,2.0,0.0,0.0,2.0
56366,JAC,HOU,Sun,12,7,2014,14,D.Robinson,JAC,True,30,0,0,3.0,0.0,0.0,3.0
56366,JAC,HOU,Sun,12,7,2014,14,B.Bortles,JAC,True,10,0,0,1.0,0.0,0.0,1.0
56366,JAC,HOU,Sun,12,7,2014,14,J.Todman,JAC,True,11,0,0,1.0,0.0,0.0,1.0
56366,JAC,HOU,Sun,12,7,2014,14,T.Gerhart,JAC,True,19,0,0,1.0,0.0,0.0,1.0
56366,JAC,HOU,Sun,12,7,2014,14,M.Lee,JAC,True,4,0,0,0.0,0.0,0.0,0.0
56366,JAC,HOU,Sun,12,7,2014,14,R.Fitzpatrick,HOU,False,19,1,0,1.0,6.0,0.0,7.0
56366,JAC,HOU,Sun,12,7,2014,14,A.Blue,HOU,False,15,1,0,1.0,6.0,0.0,7.0
56366,JAC,HOU,Sun,12,7,2014,14,A.Foster,HOU,False,127,1,0,12.0,6.0,0.0,18.0
56366,JAC,HOU,Sun,12,7,2014,14,D.Johnson,HOU,False,12,0,0,1.0,0.0,0.0,1.0
56367,MIA,BAL,Sun,12,7,2014,14,R.Tannehill,MIA,True,6,0,0,0.0,0.0,0.0,0.0
56367,MIA,BAL,Sun,12,7,2014,14,L.Miller,MIA,True,53,0,0,5.0,0.0,0.0,5.0
56367,MIA,BAL,Sun,12,7,2014,14,D.Williams,MIA,True,4,0,0,0.0,0.0,0.0,0.0
56367,MIA,BAL,Sun,12,7,2014,14,J.Flacco,BAL,False,16,1,0,1.0,6.0,0.0,7.0
56367,MIA,BAL,Sun,12,7,2014,14,B.Pierce,BAL,False,50,0,0,5.0,0.0,0.0,5.0
56367,MIA,BAL,Sun,12,7,2014,14,J.Jones,BAL,False,11,0,0,1.0,0.0,0.0,1.0
56367,MIA,BAL,Sun,12,7,2014,14,J.Forsett,BAL,False,71,1,0,7.0,6.0,0.0,13.0
56367,MIA,BAL,Sun,12,7,2014,14,L.Taliaferro,BAL,False,35,0,0,3.0,0.0,0.0,3.0
56368,MIN,NYJ,Sun,12,7,2014,14,T.Bridgewater,MIN,True,7,0,0,0.0,0.0,0.0,0.0
56368,MIN,NYJ,Sun,12,7,2014,14,M.Asiata,MIN,True,54,0,0,5.0,0.0,0.0,5.0
56368,MIN,NYJ,Sun,12,7,2014,14,J.Wright,MIN,True,23,0,0,2.0,0.0,0.0,2.0
56368,MIN,NYJ,Sun,12,7,2014,14,J.Banyard,MIN,True,9,0,0,0.0,0.0,0.0,0.0
56368,MIN,NYJ,Sun,12,7,2014,14,C.Patterson,MIN,True,6,0,0,0.0,0.0,0.0,0.0
56368,MIN,NYJ,Sun,12,7,2014,14,B.Tate,MIN,True,15,0,0,1.0,0.0,0.0,1.0
56368,MIN,NYJ,Sun,12,7,2014,14,G.Smith,NYJ,False,33,0,0,3.0,0.0,0.0,3.0
56368,MIN,NYJ,Sun,12,7,2014,14,P.Harvin,NYJ,False,3,0,0,0.0,0.0,0.0,0.0
56368,MIN,NYJ,Sun,12,7,2014,14,B.Powell,NYJ,False,6,0,0,0.0,0.0,0.0,0.0
56368,MIN,NYJ,Sun,12,7,2014,14,C.Johnson,NYJ,False,53,0,0,5.0,0.0,0.0,5.0
56368,MIN,NYJ,Sun,12,7,2014,14,C.Ivory,NYJ,False,73,0,0,7.0,0.0,0.0,7.0
56369,NO,CAR,Sun,12,7,2014,14,D.Brees,NO,True,6,0,0,0.0,0.0,0.0,0.0
56369,NO,CAR,Sun,12,7,2014,14,M.Ingram,NO,True,43,0,0,4.0,0.0,0.0,4.0
56369,NO,CAR,Sun,12,7,2014,14,T.Cadet,NO,True,5,0,0,0.0,0.0,0.0,0.0
56369,NO,CAR,Sun,12,7,2014,14,P.Thomas,NO,True,38,0,0,3.0,0.0,0.0,3.0
56369,NO,CAR,Sun,12,7,2014,14,C.Newton,CAR,False,83,1,0,8.0,6.0,0.0,14.0
56369,NO,CAR,Sun,12,7,2014,14,J.Stewart,CAR,False,155,1,0,15.0,6.0,0.0,21.0
56369,NO,CAR,Sun,12,7,2014,14,M.Tolbert,CAR,False,28,0,0,2.0,0.0,0.0,2.0
56369,NO,CAR,Sun,12,7,2014,14,F.Whittaker,CAR,False,5,0,0,0.0,0.0,0.0,0.0
56370,TEN,NYG,Sun,12,7,2014,14,J.Locker,TEN,True,28,0,0,2.0,0.0,0.0,2.0
56370,TEN,NYG,Sun,12,7,2014,14,Z.Mettenberger,TEN,True,-1,0,0,-1.0,0.0,0.0,-1.0
56370,TEN,NYG,Sun,12,7,2014,14,L.Washington,TEN,True,9,0,0,0.0,0.0,0.0,0.0
56370,TEN,NYG,Sun,12,7,2014,14,B.Sankey,TEN,True,25,0,0,2.0,0.0,0.0,2.0
56370,TEN,NYG,Sun,12,7,2014,14,O.Beckham,NYG,False,9,0,0,0.0,0.0,0.0,0.0
56370,TEN,NYG,Sun,12,7,2014,14,R.Nassib,NYG,False,-3,0,0,-1.0,0.0,0.0,-1.0
56370,TEN,NYG,Sun,12,7,2014,14,O.Darkwa,NYG,False,0,0,0,0.0,0.0,0.0,0.0
56370,TEN,NYG,Sun,12,7,2014,14,R.Jennings,NYG,False,5,0,0,0.0,0.0,0.0,0.0
56370,TEN,NYG,Sun,12,7,2014,14,A.Williams,NYG,False,131,1,0,13.0,6.0,0.0,19.0
56371,WAS,STL,Sun,12,7,2014,14,C.McCoy,WAS,True,11,0,0,1.0,0.0,0.0,1.0
56371,WAS,STL,Sun,12,7,2014,14,A.Morris,WAS,True,6,0,0,0.0,0.0,0.0,0.0
56371,WAS,STL,Sun,12,7,2014,14,T.Way,WAS,True,2,0,0,0.0,0.0,0.0,0.0
56371,WAS,STL,Sun,12,7,2014,14,S.Redd,WAS,True,8,0,0,0.0,0.0,0.0,0.0
56371,WAS,STL,Sun,12,7,2014,14,S.Hill,STL,False,-1,0,0,-1.0,0.0,0.0,-1.0
56371,WAS,STL,Sun,12,7,2014,14,T.Austin,STL,False,46,0,0,4.0,0.0,0.0,4.0
56371,WAS,STL,Sun,12,7,2014,14,T.Mason,STL,False,66,0,0,6.0,0.0,0.0,6.0
56371,WAS,STL,Sun,12,7,2014,14,B.Cunningham,STL,False,20,0,0,2.0,0.0,0.0,2.0
56372,ARI,KC,Sun,12,7,2014,14,D.Stanton,ARI,True,17,0,0,1.0,0.0,0.0,1.0
56372,ARI,KC,Sun,12,7,2014,14,R.Hughes,ARI,True,-1,0,0,-1.0,0.0,0.0,-1.0
56372,ARI,KC,Sun,12,7,2014,14,M.Grice,ARI,True,6,0,0,0.0,0.0,0.0,0.0
56372,ARI,KC,Sun,12,7,2014,14,S.Taylor,ARI,True,19,0,0,1.0,0.0,0.0,1.0
56372,ARI,KC,Sun,12,7,2014,14,K.Williams,ARI,True,100,0,0,10.0,0.0,0.0,10.0
56372,ARI,KC,Sun,12,7,2014,14,A.Smith,KC,False,26,0,0,2.0,0.0,0.0,2.0
56372,ARI,KC,Sun,12,7,2014,14,D.Thomas,KC,False,5,0,0,0.0,0.0,0.0,0.0
56372,ARI,KC,Sun,12,7,2014,14,K.Davis,KC,False,4,0,0,0.0,0.0,0.0,0.0
56372,ARI,KC,Sun,12,7,2014,14,J.Charles,KC,False,91,1,0,9.0,6.0,0.0,15.0
56373,DEN,BUF,Sun,12,7,2014,14,P.Manning,DEN,True,-2,0,0,-1.0,0.0,0.0,-1.0
56373,DEN,BUF,Sun,12,7,2014,14,E.Sanders,DEN,True,13,0,0,1.0,0.0,0.0,1.0
56373,DEN,BUF,Sun,12,7,2014,14,J.Stewart,DEN,True,1,0,0,0.0,0.0,0.0,0.0
56373,DEN,BUF,Sun,12,7,2014,14,J.Thompson,DEN,True,63,0,0,6.0,0.0,0.0,6.0
56373,DEN,BUF,Sun,12,7,2014,14,C.Anderson,DEN,True,58,3,0,5.0,18.0,0.0,23.0
56373,DEN,BUF,Sun,12,7,2014,14,K.Orton,BUF,False,1,1,0,0.0,6.0,0.0,6.0
56373,DEN,BUF,Sun,12,7,2014,14,B.Brown,BUF,False,11,0,0,1.0,0.0,0.0,1.0
56373,DEN,BUF,Sun,12,7,2014,14,M.Goodwin,BUF,False,12,0,0,1.0,0.0,0.0,1.0
56373,DEN,BUF,Sun,12,7,2014,14,F.Jackson,BUF,False,35,0,0,3.0,0.0,0.0,3.0
56373,DEN,BUF,Sun,12,7,2014,14,A.Dixon,BUF,False,15,0,0,1.0,0.0,0.0,1.0
56374,OAK,SF,Sun,12,7,2014,14,D.Carr,OAK,True,11,0,0,1.0,0.0,0.0,1.0
56374,OAK,SF,Sun,12,7,2014,14,D.McFadden,OAK,True,5,0,0,0.0,0.0,0.0,0.0
56374,OAK,SF,Sun,12,7,2014,14,M.Reece,OAK,True,2,0,0,0.0,0.0,0.0,0.0
56374,OAK,SF,Sun,12,7,2014,14,L.Murray,OAK,True,76,0,0,7.0,0.0,0.0,7.0
56374,OAK,SF,Sun,12,7,2014,14,C.Kaepernick,SF,False,26,0,0,2.0,0.0,0.0,2.0
56374,OAK,SF,Sun,12,7,2014,14,A.Boldin,SF,False,4,0,0,0.0,0.0,0.0,0.0
56374,OAK,SF,Sun,12,7,2014,14,F.Gore,SF,False,63,0,0,6.0,0.0,0.0,6.0
56374,OAK,SF,Sun,12,7,2014,14,C.Hyde,SF,False,4,0,0,0.0,0.0,0.0,0.0
56375,PHI,SEA,Sun,12,7,2014,14,M.Sanchez,PHI,True,7,0,0,0.0,0.0,0.0,0.0
56375,PHI,SEA,Sun,12,7,2014,14,D.Sproles,PHI,True,0,0,0,0.0,0.0,0.0,0.0
56375,PHI,SEA,Sun,12,7,2014,14,L.McCoy,PHI,True,50,0,0,5.0,0.0,0.0,5.0
56375,PHI,SEA,Sun,12,7,2014,14,R.Wilson,SEA,False,48,1,0,4.0,6.0,0.0,10.0
56375,PHI,SEA,Sun,12,7,2014,14,J.Ryan,SEA,False,0,0,0,0.0,0.0,0.0,0.0
56375,PHI,SEA,Sun,12,7,2014,14,J.Kearse,SEA,False,15,0,0,1.0,0.0,0.0,1.0
56375,PHI,SEA,Sun,12,7,2014,14,M.Lynch,SEA,False,86,0,0,8.0,0.0,0.0,8.0
56375,PHI,SEA,Sun,12,7,2014,14,R.Turbin,SEA,False,7,0,0,0.0,0.0,0.0,0.0
56375,PHI,SEA,Sun,12,7,2014,14,C.Michael,SEA,False,32,0,0,3.0,0.0,0.0,3.0
56376,SD,NE,Sun,12,7,2014,14,P.Rivers,SD,True,8,0,0,0.0,0.0,0.0,0.0
56376,SD,NE,Sun,12,7,2014,14,Ry.Mathews,SD,True,44,0,0,4.0,0.0,0.0,4.0
56376,SD,NE,Sun,12,7,2014,14,B.Oliver,SD,True,1,0,0,0.0,0.0,0.0,0.0
56376,SD,NE,Sun,12,7,2014,14,T.Brady,NE,False,7,0,0,0.0,0.0,0.0,0.0
56376,SD,NE,Sun,12,7,2014,14,J.Edelman,NE,False,4,0,0,0.0,0.0,0.0,0.0
56376,SD,NE,Sun,12,7,2014,14,S.Vereen,NE,False,1,0,0,0.0,0.0,0.0,0.0
56376,SD,NE,Sun,12,7,2014,14,J.Gray,NE,False,9,0,0,0.0,0.0,0.0,0.0
56376,SD,NE,Sun,12,7,2014,14,L.Blount,NE,False,66,0,0,6.0,0.0,0.0,6.0
56377,GB,ATL,Mon,12,8,2014,14,A.Rodgers,GB,True,28,0,0,2.0,0.0,0.0,2.0
56377,GB,ATL,Mon,12,8,2014,14,J.Kuhn,GB,True,4,0,0,0.0,0.0,0.0,0.0
56377,GB,ATL,Mon,12,8,2014,14,E.Lacy,GB,True,73,1,0,7.0,6.0,0.0,13.0
56377,GB,ATL,Mon,12,8,2014,14,R.Cobb,GB,True,-1,0,0,-1.0,0.0,0.0,-1.0
56377,GB,ATL,Mon,12,8,2014,14,J.Starks,GB,True,75,1,0,7.0,6.0,0.0,13.0
56377,GB,ATL,Mon,12,8,2014,14,M.Ryan,ATL,False,23,0,0,2.0,0.0,0.0,2.0
56377,GB,ATL,Mon,12,8,2014,14,D.Hester,ATL,False,0,0,0,0.0,0.0,0.0,0.0
56377,GB,ATL,Mon,12,8,2014,14,J.Rodgers,ATL,False,20,0,0,2.0,0.0,0.0,2.0
56377,GB,ATL,Mon,12,8,2014,14,S.Jackson,ATL,False,50,1,0,5.0,6.0,0.0,11.0
56377,GB,ATL,Mon,12,8,2014,14,D.Freeman,ATL,False,-2,0,0,-1.0,0.0,0.0,-1.0
56378,STL,ARI,Thu,12,11,2014,15,S.Hill,STL,True,11,0,0,1.0,0.0,0.0,1.0
56378,STL,ARI,Thu,12,11,2014,15,S.Bailey,STL,True,13,0,0,1.0,0.0,0.0,1.0
56378,STL,ARI,Thu,12,11,2014,15,T.Mason,STL,True,33,0,0,3.0,0.0,0.0,3.0
56378,STL,ARI,Thu,12,11,2014,15,B.Cunningham,STL,True,4,0,0,0.0,0.0,0.0,0.0
56378,STL,ARI,Thu,12,11,2014,15,T.Austin,STL,True,8,0,0,0.0,0.0,0.0,0.0
56378,STL,ARI,Thu,12,11,2014,15,D.Stanton,ARI,False,3,0,0,0.0,0.0,0.0,0.0
56378,STL,ARI,Thu,12,11,2014,15,R.Housler,ARI,False,1,0,0,0.0,0.0,0.0,0.0
56378,STL,ARI,Thu,12,11,2014,15,T.Ginn,ARI,False,3,0,0,0.0,0.0,0.0,0.0
56378,STL,ARI,Thu,12,11,2014,15,S.Taylor,ARI,False,61,0,0,6.0,0.0,0.0,6.0
56378,STL,ARI,Thu,12,11,2014,15,K.Williams,ARI,False,75,0,0,7.0,0.0,0.0,7.0
56379,ATL,PIT,Sun,12,14,2014,15,M.Ryan,ATL,True,27,0,0,2.0,0.0,0.0,2.0
56379,ATL,PIT,Sun,12,14,2014,15,D.Freeman,ATL,True,21,0,0,2.0,0.0,0.0,2.0
56379,ATL,PIT,Sun,12,14,2014,15,J.Rodgers,ATL,True,3,0,0,0.0,0.0,0.0,0.0
56379,ATL,PIT,Sun,12,14,2014,15,S.Jackson,ATL,True,46,0,0,4.0,0.0,0.0,4.0
56379,ATL,PIT,Sun,12,14,2014,15,B.Roethlisberger,PIT,False,-2,0,0,-1.0,0.0,0.0,-1.0
56379,ATL,PIT,Sun,12,14,2014,15,L.Bell,PIT,False,47,2,0,4.0,12.0,0.0,16.0
56380,BAL,JAC,Sun,12,14,2014,15,J.Flacco,BAL,True,8,0,0,0.0,0.0,0.0,0.0
56380,BAL,JAC,Sun,12,14,2014,15,B.Pierce,BAL,True,37,0,0,3.0,0.0,0.0,3.0
56380,BAL,JAC,Sun,12,14,2014,15,J.Forsett,BAL,True,48,0,0,4.0,0.0,0.0,4.0
56380,BAL,JAC,Sun,12,14,2014,15,B.Bortles,JAC,False,2,0,0,0.0,0.0,0.0,0.0
56380,BAL,JAC,Sun,12,14,2014,15,S.Johnson,JAC,False,19,0,0,1.0,0.0,0.0,1.0
56380,BAL,JAC,Sun,12,14,2014,15,J.Todman,JAC,False,7,0,0,0.0,0.0,0.0,0.0
56380,BAL,JAC,Sun,12,14,2014,15,T.Gerhart,JAC,False,54,0,0,5.0,0.0,0.0,5.0
56381,BUF,GB,Sun,12,14,2014,15,K.Orton,BUF,True,-4,0,0,-1.0,0.0,0.0,-1.0
56381,BUF,GB,Sun,12,14,2014,15,B.Brown,BUF,True,20,0,0,2.0,0.0,0.0,2.0
56381,BUF,GB,Sun,12,14,2014,15,F.Jackson,BUF,True,71,0,0,7.0,0.0,0.0,7.0
56381,BUF,GB,Sun,12,14,2014,15,A.Dixon,BUF,True,26,0,0,2.0,0.0,0.0,2.0
56381,BUF,GB,Sun,12,14,2014,15,A.Rodgers,GB,False,27,0,0,2.0,0.0,0.0,2.0
56381,BUF,GB,Sun,12,14,2014,15,J.Starks,GB,False,19,0,0,1.0,0.0,0.0,1.0
56381,BUF,GB,Sun,12,14,2014,15,R.Cobb,GB,False,15,0,0,1.0,0.0,0.0,1.0
56381,BUF,GB,Sun,12,14,2014,15,E.Lacy,GB,False,97,1,0,9.0,6.0,0.0,15.0
56382,CAR,TB,Sun,12,14,2014,15,D.Anderson,CAR,True,14,0,0,1.0,0.0,0.0,1.0
56382,CAR,TB,Sun,12,14,2014,15,J.Stewart,CAR,True,73,0,0,7.0,0.0,0.0,7.0
56382,CAR,TB,Sun,12,14,2014,15,C.Brown,CAR,True,17,0,0,1.0,0.0,0.0,1.0
56382,CAR,TB,Sun,12,14,2014,15,M.Tolbert,CAR,True,4,0,0,0.0,0.0,0.0,0.0
56382,CAR,TB,Sun,12,14,2014,15,F.Whittaker,CAR,True,13,0,0,1.0,0.0,0.0,1.0
56382,CAR,TB,Sun,12,14,2014,15,J.McCown,TB,False,21,1,0,2.0,6.0,0.0,8.0
56382,CAR,TB,Sun,12,14,2014,15,C.Sims,TB,False,34,0,0,3.0,0.0,0.0,3.0
56382,CAR,TB,Sun,12,14,2014,15,D.Martin,TB,False,96,0,0,9.0,0.0,0.0,9.0
56383,CLE,CIN,Sun,12,14,2014,15,J.Manziel,CLE,True,13,0,0,1.0,0.0,0.0,1.0
56383,CLE,CIN,Sun,12,14,2014,15,I.Crowell,CLE,True,17,0,0,1.0,0.0,0.0,1.0
56383,CLE,CIN,Sun,12,14,2014,15,T.West,CLE,True,23,0,0,2.0,0.0,0.0,2.0
56383,CLE,CIN,Sun,12,14,2014,15,A.Dalton,CIN,False,3,0,0,0.0,0.0,0.0,0.0
56383,CLE,CIN,Sun,12,14,2014,15,G.Bernard,CIN,False,79,0,0,7.0,0.0,0.0,7.0
56383,CLE,CIN,Sun,12,14,2014,15,R.Burkhead,CIN,False,14,1,0,1.0,6.0,0.0,7.0
56383,CLE,CIN,Sun,12,14,2014,15,J.Hill,CIN,False,148,2,0,14.0,12.0,0.0,26.0
56384,DET,MIN,Sun,12,14,2014,15,M.Stafford,DET,True,2,0,0,0.0,0.0,0.0,0.0
56384,DET,MIN,Sun,12,14,2014,15,G.Tate,DET,True,5,0,0,0.0,0.0,0.0,0.0
56384,DET,MIN,Sun,12,14,2014,15,T.Riddick,DET,True,4,0,0,0.0,0.0,0.0,0.0
56384,DET,MIN,Sun,12,14,2014,15,R.Bush,DET,True,7,0,0,0.0,0.0,0.0,0.0
56384,DET,MIN,Sun,12,14,2014,15,J.Bell,DET,True,62,0,0,6.0,0.0,0.0,6.0
56384,DET,MIN,Sun,12,14,2014,15,T.Bridgewater,MIN,False,30,0,0,3.0,0.0,0.0,3.0
56384,DET,MIN,Sun,12,14,2014,15,J.Banyard,MIN,False,2,0,0,0.0,0.0,0.0,0.0
56384,DET,MIN,Sun,12,14,2014,15,M.Asiata,MIN,False,36,1,0,3.0,6.0,0.0,9.0
56384,DET,MIN,Sun,12,14,2014,15,B.Tate,MIN,False,8,0,0,0.0,0.0,0.0,0.0
56385,IND,HOU,Sun,12,14,2014,15,A.Luck,IND,True,18,0,0,1.0,0.0,0.0,1.0
56385,IND,HOU,Sun,12,14,2014,15,D.Herron,IND,True,60,0,0,6.0,0.0,0.0,6.0
56385,IND,HOU,Sun,12,14,2014,15,T.Richardson,IND,True,32,0,0,3.0,0.0,0.0,3.0
56385,IND,HOU,Sun,12,14,2014,15,R.Fitzpatrick,HOU,False,16,0,0,1.0,0.0,0.0,1.0
56385,IND,HOU,Sun,12,14,2014,15,T.Savage,HOU,False,-4,0,0,-1.0,0.0,0.0,-1.0
56385,IND,HOU,Sun,12,14,2014,15,A.Blue,HOU,False,26,0,0,2.0,0.0,0.0,2.0
56385,IND,HOU,Sun,12,14,2014,15,A.Foster,HOU,False,99,0,0,9.0,0.0,0.0,9.0
56386,KC,OAK,Sun,12,14,2014,15,C.Daniel,KC,True,-1,0,0,-1.0,0.0,0.0,-1.0
56386,KC,OAK,Sun,12,14,2014,15,A.Smith,KC,True,17,0,0,1.0,0.0,0.0,1.0
56386,KC,OAK,Sun,12,14,2014,15,D.Thomas,KC,True,14,0,0,1.0,0.0,0.0,1.0
56386,KC,OAK,Sun,12,14,2014,15,K.Davis,KC,True,11,1,0,1.0,6.0,0.0,7.0
56386,KC,OAK,Sun,12,14,2014,15,J.Charles,KC,True,52,0,0,5.0,0.0,0.0,5.0
56386,KC,OAK,Sun,12,14,2014,15,D.Carr,OAK,False,0,0,0,0.0,0.0,0.0,0.0
56386,KC,OAK,Sun,12,14,2014,15,D.McFadden,OAK,False,13,0,0,1.0,0.0,0.0,1.0
56386,KC,OAK,Sun,12,14,2014,15,M.Jones-Drew,OAK,False,6,0,0,0.0,0.0,0.0,0.0
56386,KC,OAK,Sun,12,14,2014,15,L.Murray,OAK,False,59,0,0,5.0,0.0,0.0,5.0
56387,NE,MIA,Sun,12,14,2014,15,T.Brady,NE,True,18,0,0,1.0,0.0,0.0,1.0
56387,NE,MIA,Sun,12,14,2014,15,J.Edelman,NE,True,6,0,0,0.0,0.0,0.0,0.0
56387,NE,MIA,Sun,12,14,2014,15,S.Vereen,NE,True,5,1,0,0.0,6.0,0.0,6.0
56387,NE,MIA,Sun,12,14,2014,15,J.Gray,NE,True,62,0,0,6.0,0.0,0.0,6.0
56387,NE,MIA,Sun,12,14,2014,15,L.Blount,NE,True,17,1,0,1.0,6.0,0.0,7.0
56387,NE,MIA,Sun,12,14,2014,15,R.Tannehill,MIA,False,21,0,0,2.0,0.0,0.0,2.0
56387,NE,MIA,Sun,12,14,2014,15,L.Miller,MIA,False,47,0,0,4.0,0.0,0.0,4.0
56387,NE,MIA,Sun,12,14,2014,15,M.Wallace,MIA,False,0,0,0,0.0,0.0,0.0,0.0
56387,NE,MIA,Sun,12,14,2014,15,R.Matthews,MIA,False,3,0,0,0.0,0.0,0.0,0.0
56387,NE,MIA,Sun,12,14,2014,15,Dn. Thomas,MIA,False,5,0,0,0.0,0.0,0.0,0.0
56388,NYG,WAS,Sun,12,14,2014,15,O.Beckham,NYG,True,0,0,0,0.0,0.0,0.0,0.0
56388,NYG,WAS,Sun,12,14,2014,15,R.Jennings,NYG,True,3,0,0,0.0,0.0,0.0,0.0
56388,NYG,WAS,Sun,12,14,2014,15,H.Hynoski,NYG,True,2,0,0,0.0,0.0,0.0,0.0
56388,NYG,WAS,Sun,12,14,2014,15,A.Williams,NYG,True,44,0,0,4.0,0.0,0.0,4.0
56388,NYG,WAS,Sun,12,14,2014,15,R.Griffin,WAS,False,46,0,0,4.0,0.0,0.0,4.0
56388,NYG,WAS,Sun,12,14,2014,15,C.McCoy,WAS,False,24,0,0,2.0,0.0,0.0,2.0
56388,NYG,WAS,Sun,12,14,2014,15,D.Young,WAS,False,3,0,0,0.0,0.0,0.0,0.0
56388,NYG,WAS,Sun,12,14,2014,15,S.Redd,WAS,False,1,0,0,0.0,0.0,0.0,0.0
56388,NYG,WAS,Sun,12,14,2014,15,C.Thompson,WAS,False,12,0,0,1.0,0.0,0.0,1.0
56388,NYG,WAS,Sun,12,14,2014,15,D.Jackson,WAS,False,9,0,0,0.0,0.0,0.0,0.0
56388,NYG,WAS,Sun,12,14,2014,15,A.Morris,WAS,False,49,0,0,4.0,0.0,0.0,4.0
56389,SD,DEN,Sun,12,14,2014,15,P.Rivers,SD,True,3,0,0,0.0,0.0,0.0,0.0
56389,SD,DEN,Sun,12,14,2014,15,D.Brown,SD,True,18,0,0,1.0,0.0,0.0,1.0
56389,SD,DEN,Sun,12,14,2014,15,R.Brown,SD,True,9,0,0,0.0,0.0,0.0,0.0
56389,SD,DEN,Sun,12,14,2014,15,B.Oliver,SD,True,26,0,0,2.0,0.0,0.0,2.0
56389,SD,DEN,Sun,12,14,2014,15,B.Osweiler,DEN,False,-1,0,0,-1.0,0.0,0.0,-1.0
56389,SD,DEN,Sun,12,14,2014,15,P.Manning,DEN,False,-3,0,0,-1.0,0.0,0.0,-1.0
56389,SD,DEN,Sun,12,14,2014,15,J.Stewart,DEN,False,16,0,0,1.0,0.0,0.0,1.0
56389,SD,DEN,Sun,12,14,2014,15,J.Thompson,DEN,False,14,0,0,1.0,0.0,0.0,1.0
