Gamekey,Home_team,Away_Team,Day_of_week,Month,Day,Year,Week,Player_Short_Name,Player_Team,Home_Team,receiving_rec,receiving_yds,receiving_tds,receiving_twoptm,receiving_rec_FF_pts,receiving_yds_FF_pts,receiving_tds_FF_pts,receiving_twoptm_FF_pts,total_FF_pts
56287,CLE,OAK,Sun,10,26,2014,8,M.Jones-Drew,OAK,False,1,6,0,0,0.0,1.0,0.0,0.0,1.0
56287,CLE,OAK,Sun,10,26,2014,8,K.Thompkins,OAK,False,4,34,0,0,3.0,4.0,0.0,0.0,7.0
56287,CLE,OAK,Sun,10,26,2014,8,M.Rivera,OAK,False,7,83,0,0,8.0,7.0,0.0,0.0,15.0
56287,CLE,OAK,Sun,10,26,2014,8,D.Moore,OAK,False,1,5,0,0,0.0,1.0,0.0,0.0,1.0
56287,CLE,OAK,Sun,10,26,2014,8,B.Butler,OAK,False,1,9,0,0,0.0,1.0,0.0,0.0,1.0
56287,CLE,OAK,Sun,10,26,2014,8,A.Holmes,OAK,False,5,69,1,0,6.0,5.0,6.0,0.0,17.0
56287,CLE,OAK,Sun,10,26,2014,8,J.Jones,OAK,False,6,62,0,0,6.0,6.0,0.0,0.0,12.0
56287,CLE,OAK,Sun,10,26,2014,8,M.Reece,OAK,False,5,34,0,0,3.0,5.0,0.0,0.0,8.0
56288,PIT,IND,Sun,10,26,2014,8,A.Brown,PIT,True,10,133,2,0,13.0,10.0,12.0,0.0,35.0
56288,PIT,IND,Sun,10,26,2014,8,L.Blount,PIT,True,2,11,0,0,1.0,2.0,0.0,0.0,3.0
56288,PIT,IND,Sun,10,26,2014,8,L.Bell,PIT,True,6,56,0,0,5.0,6.0,0.0,0.0,11.0
56288,PIT,IND,Sun,10,26,2014,8,M.Bryant,PIT,True,5,83,2,0,8.0,5.0,12.0,0.0,25.0
56288,PIT,IND,Sun,10,26,2014,8,D.Heyward-Bey,PIT,True,1,16,0,0,1.0,1.0,0.0,0.0,2.0
56288,PIT,IND,Sun,10,26,2014,8,Wi.Johnson,PIT,True,2,22,0,0,2.0,2.0,0.0,0.0,4.0
56288,PIT,IND,Sun,10,26,2014,8,L.Moore,PIT,True,2,33,0,0,3.0,2.0,0.0,0.0,5.0
56288,PIT,IND,Sun,10,26,2014,8,M.Wheaton,PIT,True,5,56,1,0,5.0,5.0,6.0,0.0,16.0
56288,PIT,IND,Sun,10,26,2014,8,H.Miller,PIT,True,7,112,1,0,11.0,7.0,6.0,0.0,24.0
56288,PIT,IND,Sun,10,26,2014,8,A.Bradshaw,IND,False,7,52,0,0,5.0,7.0,0.0,0.0,12.0
56288,PIT,IND,Sun,10,26,2014,8,D.Herron,IND,False,1,5,0,0,0.0,1.0,0.0,0.0,1.0
56288,PIT,IND,Sun,10,26,2014,8,D.Allen,IND,False,1,21,1,0,2.0,1.0,6.0,0.0,9.0
56288,PIT,IND,Sun,10,26,2014,8,C.Fleener,IND,False,1,4,0,0,0.0,1.0,0.0,0.0,1.0
56288,PIT,IND,Sun,10,26,2014,8,T.Hilton,IND,False,6,155,1,0,15.0,6.0,6.0,0.0,27.0
56288,PIT,IND,Sun,10,26,2014,8,H.Nicks,IND,False,1,27,0,0,2.0,1.0,0.0,0.0,3.0
56288,PIT,IND,Sun,10,26,2014,8,D.Moncrief,IND,False,7,113,1,0,11.0,7.0,6.0,0.0,24.0
56288,PIT,IND,Sun,10,26,2014,8,G.Whalen,IND,False,2,23,0,0,2.0,2.0,0.0,0.0,4.0
56289,NO,GB,Sun,10,26,2014,8,B.Cooks,NO,True,6,94,1,0,9.0,6.0,6.0,0.0,21.0
56289,NO,GB,Sun,10,26,2014,8,T.Cadet,NO,True,4,40,0,0,4.0,4.0,0.0,0.0,8.0
56289,NO,GB,Sun,10,26,2014,8,A.Johnson,NO,True,1,2,0,0,0.0,1.0,0.0,0.0,1.0
56289,NO,GB,Sun,10,26,2014,8,E.Lorig,NO,True,1,5,0,0,0.0,1.0,0.0,0.0,1.0
56289,NO,GB,Sun,10,26,2014,8,M.Ingram,NO,True,1,3,0,0,0.0,1.0,0.0,0.0,1.0
56289,NO,GB,Sun,10,26,2014,8,K.Stills,NO,True,4,57,0,0,5.0,4.0,0.0,0.0,9.0
56289,NO,GB,Sun,10,26,2014,8,J.Hill,NO,True,1,2,1,0,0.0,1.0,6.0,0.0,7.0
56289,NO,GB,Sun,10,26,2014,8,M.Colston,NO,True,4,49,0,0,4.0,4.0,0.0,0.0,8.0
56289,NO,GB,Sun,10,26,2014,8,J.Graham,NO,True,5,59,1,0,5.0,5.0,6.0,0.0,16.0
56289,NO,GB,Sun,10,26,2014,8,E.Lacy,GB,False,8,123,0,0,12.0,8.0,0.0,0.0,20.0
56289,NO,GB,Sun,10,26,2014,8,R.Rodgers,GB,False,4,58,0,0,5.0,4.0,0.0,0.0,9.0
56289,NO,GB,Sun,10,26,2014,8,D.Adams,GB,False,7,75,0,0,7.0,7.0,0.0,0.0,14.0
56289,NO,GB,Sun,10,26,2014,8,A.Quarless,GB,False,2,19,0,0,1.0,2.0,0.0,0.0,3.0
56289,NO,GB,Sun,10,26,2014,8,J.Nelson,GB,False,3,25,0,0,2.0,3.0,0.0,0.0,5.0
56289,NO,GB,Sun,10,26,2014,8,R.Cobb,GB,False,5,126,1,0,12.0,5.0,6.0,0.0,23.0
56290,DAL,WAS,Mon,10,27,2014,8,L.Dunbar,DAL,True,1,11,0,0,1.0,1.0,0.0,0.0,2.0
56290,DAL,WAS,Mon,10,27,2014,8,D.Murray,DAL,True,4,80,0,0,8.0,4.0,0.0,0.0,12.0
56290,DAL,WAS,Mon,10,27,2014,8,C.Beasley,DAL,True,1,11,0,0,1.0,1.0,0.0,0.0,2.0
56290,DAL,WAS,Mon,10,27,2014,8,T.Williams,DAL,True,6,69,0,0,6.0,6.0,0.0,0.0,12.0
56290,DAL,WAS,Mon,10,27,2014,8,D.Bryant,DAL,True,3,30,1,0,3.0,3.0,6.0,0.0,12.0
56290,DAL,WAS,Mon,10,27,2014,8,J.Hanna,DAL,True,1,7,0,0,0.0,1.0,0.0,0.0,1.0
56290,DAL,WAS,Mon,10,27,2014,8,J.Witten,DAL,True,5,70,1,0,7.0,5.0,6.0,0.0,18.0
56290,DAL,WAS,Mon,10,27,2014,8,R.Helu,WAS,False,2,14,0,0,1.0,2.0,0.0,0.0,3.0
56290,DAL,WAS,Mon,10,27,2014,8,A.Morris,WAS,False,1,12,0,0,1.0,1.0,0.0,0.0,2.0
56290,DAL,WAS,Mon,10,27,2014,8,N.Paul,WAS,False,3,27,0,0,2.0,3.0,0.0,0.0,5.0
56290,DAL,WAS,Mon,10,27,2014,8,D.Jackson,WAS,False,6,136,0,0,13.0,6.0,0.0,0.0,19.0
56290,DAL,WAS,Mon,10,27,2014,8,P.Garcon,WAS,False,4,47,0,0,4.0,4.0,0.0,0.0,8.0
56290,DAL,WAS,Mon,10,27,2014,8,J.Reed,WAS,False,7,40,0,0,4.0,7.0,0.0,0.0,11.0
56290,DAL,WAS,Mon,10,27,2014,8,D.Young,WAS,False,1,12,0,0,1.0,1.0,0.0,0.0,2.0
56290,DAL,WAS,Mon,10,27,2014,8,A.Roberts,WAS,False,1,11,0,0,1.0,1.0,0.0,0.0,2.0
56291,CAR,NO,Thu,10,30,2014,9,D.Williams,CAR,True,1,30,0,0,3.0,1.0,0.0,0.0,4.0
56291,CAR,NO,Thu,10,30,2014,9,K.Benjamin,CAR,True,2,18,0,0,1.0,2.0,0.0,0.0,3.0
56291,CAR,NO,Thu,10,30,2014,9,B.Williams,CAR,True,1,6,0,0,0.0,1.0,0.0,0.0,1.0
56291,CAR,NO,Thu,10,30,2014,9,G.Olsen,CAR,True,3,30,0,0,3.0,3.0,0.0,0.0,6.0
56291,CAR,NO,Thu,10,30,2014,9,J.Cotchery,CAR,True,2,59,0,0,5.0,2.0,0.0,0.0,7.0
56291,CAR,NO,Thu,10,30,2014,9,J.Avant,CAR,True,1,8,0,0,0.0,1.0,0.0,0.0,1.0
56291,CAR,NO,Thu,10,30,2014,9,M.Ingram,NO,False,1,10,0,0,1.0,1.0,0.0,0.0,2.0
56291,CAR,NO,Thu,10,30,2014,9,T.Cadet,NO,False,3,29,0,0,2.0,3.0,0.0,0.0,5.0
56291,CAR,NO,Thu,10,30,2014,9,B.Cooks,NO,False,3,38,0,0,3.0,3.0,0.0,0.0,6.0
56291,CAR,NO,Thu,10,30,2014,9,B.Watson,NO,False,1,4,0,0,0.0,1.0,0.0,0.0,1.0
56291,CAR,NO,Thu,10,30,2014,9,K.Stills,NO,False,5,72,0,0,7.0,5.0,0.0,0.0,12.0
56291,CAR,NO,Thu,10,30,2014,9,M.Colston,NO,False,3,36,0,0,3.0,3.0,0.0,0.0,6.0
56291,CAR,NO,Thu,10,30,2014,9,R.Meachem,NO,False,1,25,0,0,2.0,1.0,0.0,0.0,3.0
56291,CAR,NO,Thu,10,30,2014,9,J.Graham,NO,False,7,83,1,0,8.0,7.0,6.0,0.0,21.0
56292,CIN,JAC,Sun,11,2,2014,9,J.Hill,CIN,True,1,9,0,0,0.0,1.0,0.0,0.0,1.0
56292,CIN,JAC,Sun,11,2,2014,9,A.Green,CIN,True,3,44,1,0,4.0,3.0,6.0,0.0,13.0
56292,CIN,JAC,Sun,11,2,2014,9,M.Sanu,CIN,True,4,95,1,0,9.0,4.0,6.0,0.0,19.0
56292,CIN,JAC,Sun,11,2,2014,9,C.Peerman,CIN,True,2,22,0,0,2.0,2.0,0.0,0.0,4.0
56292,CIN,JAC,Sun,11,2,2014,9,B.Tate,CIN,True,1,10,0,0,1.0,1.0,0.0,0.0,2.0
56292,CIN,JAC,Sun,11,2,2014,9,R.Burkhead,CIN,True,2,10,0,0,1.0,2.0,0.0,0.0,3.0
56292,CIN,JAC,Sun,11,2,2014,9,R.Hewitt,CIN,True,1,7,0,0,0.0,1.0,0.0,0.0,1.0
56292,CIN,JAC,Sun,11,2,2014,9,J.Gresham,CIN,True,5,36,0,0,3.0,5.0,0.0,0.0,8.0
56292,CIN,JAC,Sun,11,2,2014,9,D.Robinson,JAC,False,2,10,0,0,1.0,2.0,0.0,0.0,3.0
56292,CIN,JAC,Sun,11,2,2014,9,J.Todman,JAC,False,1,1,0,0,0.0,1.0,0.0,0.0,1.0
56292,CIN,JAC,Sun,11,2,2014,9,T.Gerhart,JAC,False,3,49,0,0,4.0,3.0,0.0,0.0,7.0
56292,CIN,JAC,Sun,11,2,2014,9,A.Hurns,JAC,False,7,112,2,0,11.0,7.0,12.0,0.0,30.0
56292,CIN,JAC,Sun,11,2,2014,9,A.Robinson,JAC,False,4,35,0,0,3.0,4.0,0.0,0.0,7.0
56292,CIN,JAC,Sun,11,2,2014,9,C.Shorts III,JAC,False,5,40,0,0,4.0,5.0,0.0,0.0,9.0
56293,CLE,TB,Sun,11,2,2014,9,B.Tate,CLE,True,4,29,0,0,2.0,4.0,0.0,0.0,6.0
56293,CLE,TB,Sun,11,2,2014,9,T.West,CLE,True,1,2,1,0,0.0,1.0,6.0,0.0,7.0
56293,CLE,TB,Sun,11,2,2014,9,J.Dray,CLE,True,1,26,0,0,2.0,1.0,0.0,0.0,3.0
56293,CLE,TB,Sun,11,2,2014,9,A.Hawkins,CLE,True,3,34,0,0,3.0,3.0,0.0,0.0,6.0
56293,CLE,TB,Sun,11,2,2014,9,G.Barnidge,CLE,True,2,16,0,0,1.0,2.0,0.0,0.0,3.0
56293,CLE,TB,Sun,11,2,2014,9,M.Austin,CLE,True,3,54,0,0,5.0,3.0,0.0,0.0,8.0
56293,CLE,TB,Sun,11,2,2014,9,T.Gabriel,CLE,True,5,87,1,0,8.0,5.0,6.0,0.0,19.0
56293,CLE,TB,Sun,11,2,2014,9,T.Benjamin,CLE,True,2,52,0,0,5.0,2.0,0.0,0.0,7.0
56293,CLE,TB,Sun,11,2,2014,9,B.Rainey,TB,False,1,34,0,0,3.0,1.0,0.0,0.0,4.0
56293,CLE,TB,Sun,11,2,2014,9,M.Evans,TB,False,7,124,2,0,12.0,7.0,12.0,0.0,31.0
56293,CLE,TB,Sun,11,2,2014,9,L.Murphy,TB,False,2,13,0,0,1.0,2.0,0.0,0.0,3.0
56293,CLE,TB,Sun,11,2,2014,9,A.Seferian-Jenkins,TB,False,1,3,0,0,0.0,1.0,0.0,0.0,1.0
56293,CLE,TB,Sun,11,2,2014,9,V.Jackson,TB,False,6,86,0,0,8.0,6.0,0.0,0.0,14.0
56294,DAL,ARI,Sun,11,2,2014,9,L.Dunbar,DAL,True,2,52,0,0,5.0,2.0,0.0,0.0,7.0
56294,DAL,ARI,Sun,11,2,2014,9,D.Murray,DAL,True,4,11,0,0,1.0,4.0,0.0,0.0,5.0
56294,DAL,ARI,Sun,11,2,2014,9,D.Harris,DAL,True,1,12,0,0,1.0,1.0,0.0,0.0,2.0
56294,DAL,ARI,Sun,11,2,2014,9,C.Beasley,DAL,True,1,12,0,0,1.0,1.0,0.0,0.0,2.0
56294,DAL,ARI,Sun,11,2,2014,9,J.Witten,DAL,True,6,62,0,0,6.0,6.0,0.0,0.0,12.0
56294,DAL,ARI,Sun,11,2,2014,9,D.Bryant,DAL,True,2,15,1,0,1.0,2.0,6.0,0.0,9.0
56294,DAL,ARI,Sun,11,2,2014,9,T.Williams,DAL,True,2,19,0,0,1.0,2.0,0.0,0.0,3.0
56294,DAL,ARI,Sun,11,2,2014,9,A.Ellington,ARI,False,4,39,1,0,3.0,4.0,6.0,0.0,13.0
56294,DAL,ARI,Sun,11,2,2014,9,Jo. Brown,ARI,False,2,10,0,0,1.0,2.0,0.0,0.0,3.0
56294,DAL,ARI,Sun,11,2,2014,9,J.Carlson,ARI,False,2,19,1,0,1.0,2.0,6.0,0.0,9.0
56294,DAL,ARI,Sun,11,2,2014,9,R.Hughes,ARI,False,1,18,0,0,1.0,1.0,0.0,0.0,2.0
56294,DAL,ARI,Sun,11,2,2014,9,Ja. Brown,ARI,False,2,15,1,0,1.0,2.0,6.0,0.0,9.0
56294,DAL,ARI,Sun,11,2,2014,9,M.Floyd,ARI,False,4,36,0,0,3.0,4.0,0.0,0.0,7.0
56294,DAL,ARI,Sun,11,2,2014,9,L.Fitzgerald,ARI,False,5,70,0,0,7.0,5.0,0.0,0.0,12.0
56294,DAL,ARI,Sun,11,2,2014,9,T.Ginn,ARI,False,2,42,0,0,4.0,2.0,0.0,0.0,6.0
56295,HOU,PHI,Sun,11,2,2014,9,A.Blue,HOU,True,1,-3,0,0,-1.0,1.0,0.0,0.0,0.0
56295,HOU,PHI,Sun,11,2,2014,9,A.Foster,HOU,True,2,63,1,0,6.0,2.0,6.0,0.0,14.0
56295,HOU,PHI,Sun,11,2,2014,9,D.Hopkins,HOU,True,6,115,1,0,11.0,6.0,6.0,0.0,23.0
56295,HOU,PHI,Sun,11,2,2014,9,D.Johnson,HOU,True,2,16,0,0,1.0,2.0,0.0,0.0,3.0
56295,HOU,PHI,Sun,11,2,2014,9,A.Johnson,HOU,True,2,12,0,0,1.0,2.0,0.0,0.0,3.0
56295,HOU,PHI,Sun,11,2,2014,9,L.McCoy,PHI,False,2,6,0,0,0.0,2.0,0.0,0.0,2.0
56295,HOU,PHI,Sun,11,2,2014,9,D.Sproles,PHI,False,4,46,0,0,4.0,4.0,0.0,0.0,8.0
56295,HOU,PHI,Sun,11,2,2014,9,B.Celek,PHI,False,2,7,0,0,0.0,2.0,0.0,0.0,2.0
56295,HOU,PHI,Sun,11,2,2014,9,J.Matthews,PHI,False,3,40,1,0,4.0,3.0,6.0,0.0,13.0
56295,HOU,PHI,Sun,11,2,2014,9,J.Maclin,PHI,False,6,158,2,0,15.0,6.0,12.0,0.0,33.0
56295,HOU,PHI,Sun,11,2,2014,9,Z.Ertz,PHI,False,1,4,0,0,0.0,1.0,0.0,0.0,1.0
56295,HOU,PHI,Sun,11,2,2014,9,R.Cooper,PHI,False,2,26,0,0,2.0,2.0,0.0,0.0,4.0
56295,HOU,PHI,Sun,11,2,2014,9,J.Huff,PHI,False,3,26,0,0,2.0,3.0,0.0,0.0,5.0
56295,HOU,PHI,Sun,11,2,2014,9,J.Maehl,PHI,False,2,13,0,0,1.0,2.0,0.0,0.0,3.0
56296,KC,NYJ,Sun,11,2,2014,9,D.Thomas,KC,True,1,5,0,0,0.0,1.0,0.0,0.0,1.0
56296,KC,NYJ,Sun,11,2,2014,9,J.Charles,KC,True,2,10,0,0,1.0,2.0,0.0,0.0,3.0
56296,KC,NYJ,Sun,11,2,2014,9,J.Hemingway,KC,True,2,9,0,0,0.0,2.0,0.0,0.0,2.0
56296,KC,NYJ,Sun,11,2,2014,9,D.Harris,KC,True,1,6,0,0,0.0,1.0,0.0,0.0,1.0
56296,KC,NYJ,Sun,11,2,2014,9,A.Wilson,KC,True,1,13,0,0,1.0,1.0,0.0,0.0,2.0
56296,KC,NYJ,Sun,11,2,2014,9,A.Jenkins,KC,True,1,10,0,0,1.0,1.0,0.0,0.0,2.0
56296,KC,NYJ,Sun,11,2,2014,9,A.Fasano,KC,True,3,24,1,0,2.0,3.0,6.0,0.0,11.0
56296,KC,NYJ,Sun,11,2,2014,9,T.Kelce,KC,True,4,67,1,0,6.0,4.0,6.0,0.0,16.0
56296,KC,NYJ,Sun,11,2,2014,9,D.Bowe,KC,True,6,55,0,0,5.0,6.0,0.0,0.0,11.0
56296,KC,NYJ,Sun,11,2,2014,9,P.Harvin,NYJ,False,11,129,0,0,12.0,11.0,0.0,0.0,23.0
56296,KC,NYJ,Sun,11,2,2014,9,C.Johnson,NYJ,False,2,32,0,0,3.0,2.0,0.0,0.0,5.0
56296,KC,NYJ,Sun,11,2,2014,9,J.Kerley,NYJ,False,2,11,0,0,1.0,2.0,0.0,0.0,3.0
56296,KC,NYJ,Sun,11,2,2014,9,E.Decker,NYJ,False,9,63,1,0,6.0,9.0,6.0,0.0,21.0
56297,MIA,SD,Sun,11,2,2014,9,M.Wallace,MIA,True,3,50,0,0,5.0,3.0,0.0,0.0,8.0
56297,MIA,SD,Sun,11,2,2014,9,L.Miller,MIA,True,1,8,0,0,0.0,1.0,0.0,0.0,1.0
56297,MIA,SD,Sun,11,2,2014,9,Dn.Thomas,MIA,True,2,14,0,0,1.0,2.0,0.0,0.0,3.0
56297,MIA,SD,Sun,11,2,2014,9,D.Williams,MIA,True,2,23,0,0,2.0,2.0,0.0,0.0,4.0
56297,MIA,SD,Sun,11,2,2014,9,R.Matthews,MIA,True,1,21,1,0,2.0,1.0,6.0,0.0,9.0
56297,MIA,SD,Sun,11,2,2014,9,C.Clay,MIA,True,5,65,1,0,6.0,5.0,6.0,0.0,17.0
56297,MIA,SD,Sun,11,2,2014,9,G.Hoskins,MIA,True,1,14,0,0,1.0,1.0,0.0,0.0,2.0
56297,MIA,SD,Sun,11,2,2014,9,J.Landry,MIA,True,5,46,1,0,4.0,5.0,6.0,0.0,15.0
56297,MIA,SD,Sun,11,2,2014,9,B.Hartline,MIA,True,5,50,0,0,5.0,5.0,0.0,0.0,10.0
56297,MIA,SD,Sun,11,2,2014,9,B.Gibson,MIA,True,1,18,0,0,1.0,1.0,0.0,0.0,2.0
56297,MIA,SD,Sun,11,2,2014,9,D.Brown,SD,False,1,6,0,0,0.0,1.0,0.0,0.0,1.0
56297,MIA,SD,Sun,11,2,2014,9,B.Oliver,SD,False,1,7,0,0,0.0,1.0,0.0,0.0,1.0
56297,MIA,SD,Sun,11,2,2014,9,K.Allen,SD,False,4,47,0,0,4.0,4.0,0.0,0.0,8.0
56297,MIA,SD,Sun,11,2,2014,9,A.Gates,SD,False,3,28,0,0,2.0,3.0,0.0,0.0,5.0
56297,MIA,SD,Sun,11,2,2014,9,M.Floyd,SD,False,4,60,0,0,6.0,4.0,0.0,0.0,10.0
56298,MIN,WAS,Sun,11,2,2014,9,J.McKinnon,MIN,True,3,14,0,0,1.0,3.0,0.0,0.0,4.0
56298,MIN,WAS,Sun,11,2,2014,9,M.Asiata,MIN,True,4,31,0,0,3.0,4.0,0.0,0.0,7.0
56298,MIN,WAS,Sun,11,2,2014,9,R.Ellison,MIN,True,4,30,0,0,3.0,4.0,0.0,0.0,7.0
56298,MIN,WAS,Sun,11,2,2014,9,C.Patterson,MIN,True,1,9,0,0,0.0,1.0,0.0,0.0,1.0
56298,MIN,WAS,Sun,11,2,2014,9,C.Ford,MIN,True,5,66,1,0,6.0,5.0,6.0,0.0,17.0
56298,MIN,WAS,Sun,11,2,2014,9,J.Wright,MIN,True,2,29,0,0,2.0,2.0,0.0,0.0,4.0
56298,MIN,WAS,Sun,11,2,2014,9,G.Jennings,MIN,True,6,76,0,0,7.0,6.0,0.0,0.0,13.0
56298,MIN,WAS,Sun,11,2,2014,9,Charles.Johnson,MIN,True,1,13,0,0,1.0,1.0,0.0,0.0,2.0
56298,MIN,WAS,Sun,11,2,2014,9,R.Helu,WAS,False,4,46,0,0,4.0,4.0,0.0,0.0,8.0
56298,MIN,WAS,Sun,11,2,2014,9,A.Morris,WAS,False,2,17,0,0,1.0,2.0,0.0,0.0,3.0
56298,MIN,WAS,Sun,11,2,2014,9,P.Garcon,WAS,False,3,15,0,0,1.0,3.0,0.0,0.0,4.0
56298,MIN,WAS,Sun,11,2,2014,9,D.Jackson,WAS,False,4,120,1,0,12.0,4.0,6.0,0.0,22.0
56298,MIN,WAS,Sun,11,2,2014,9,N.Paul,WAS,False,2,18,0,0,1.0,2.0,0.0,0.0,3.0
56298,MIN,WAS,Sun,11,2,2014,9,J.Reed,WAS,False,1,17,0,0,1.0,1.0,0.0,0.0,2.0
56298,MIN,WAS,Sun,11,2,2014,9,A.Roberts,WAS,False,2,18,0,0,1.0,2.0,0.0,0.0,3.0
56299,SF,STL,Sun,11,2,2014,9,F.Gore,SF,True,1,9,0,0,0.0,1.0,0.0,0.0,1.0
56299,SF,STL,Sun,11,2,2014,9,C.Hyde,SF,True,1,5,0,0,0.0,1.0,0.0,0.0,1.0
56299,SF,STL,Sun,11,2,2014,9,A.Boldin,SF,True,6,93,1,0,9.0,6.0,6.0,0.0,21.0
56299,SF,STL,Sun,11,2,2014,9,V.Davis,SF,True,2,19,0,0,1.0,2.0,0.0,0.0,3.0
56299,SF,STL,Sun,11,2,2014,9,D.Carrier,SF,True,1,6,0,0,0.0,1.0,0.0,0.0,1.0
56299,SF,STL,Sun,11,2,2014,9,B.Lloyd,SF,True,1,10,0,0,1.0,1.0,0.0,0.0,2.0
56299,SF,STL,Sun,11,2,2014,9,M.Crabtree,SF,True,5,40,0,0,4.0,5.0,0.0,0.0,9.0
56299,SF,STL,Sun,11,2,2014,9,B.Miller,SF,True,1,5,0,0,0.0,1.0,0.0,0.0,1.0
56299,SF,STL,Sun,11,2,2014,9,S.Johnson,SF,True,3,41,0,0,4.0,3.0,0.0,0.0,7.0
56299,SF,STL,Sun,11,2,2014,9,B.Ellington,SF,True,1,9,0,0,0.0,1.0,0.0,0.0,1.0
56299,SF,STL,Sun,11,2,2014,9,T.Austin,STL,False,2,11,0,0,1.0,2.0,0.0,0.0,3.0
56299,SF,STL,Sun,11,2,2014,9,T.Mason,STL,False,1,-8,0,0,-1.0,1.0,0.0,0.0,0.0
56299,SF,STL,Sun,11,2,2014,9,B.Cunningham,STL,False,3,38,0,0,3.0,3.0,0.0,0.0,6.0
56299,SF,STL,Sun,11,2,2014,9,S.Bailey,STL,False,1,7,0,0,0.0,1.0,0.0,0.0,1.0
56299,SF,STL,Sun,11,2,2014,9,K.Britt,STL,False,2,32,1,0,3.0,2.0,6.0,0.0,11.0
56299,SF,STL,Sun,11,2,2014,9,L.Kendricks,STL,False,1,7,0,0,0.0,1.0,0.0,0.0,1.0
56299,SF,STL,Sun,11,2,2014,9,J.Cook,STL,False,2,12,0,0,1.0,2.0,0.0,0.0,3.0
56299,SF,STL,Sun,11,2,2014,9,T.Watts,STL,False,1,6,0,0,0.0,1.0,0.0,0.0,1.0
56300,NE,DEN,Sun,11,2,2014,9,S.Vereen,NE,True,5,38,1,0,3.0,5.0,6.0,0.0,14.0
56300,NE,DEN,Sun,11,2,2014,9,J.Develin,NE,True,2,13,0,0,1.0,2.0,0.0,0.0,3.0
56300,NE,DEN,Sun,11,2,2014,9,B.LaFell,NE,True,6,53,1,0,5.0,6.0,6.0,0.0,17.0
56300,NE,DEN,Sun,11,2,2014,9,R.Gronkowski,NE,True,9,105,1,0,10.0,9.0,6.0,0.0,25.0
56300,NE,DEN,Sun,11,2,2014,9,D.Amendola,NE,True,2,35,0,0,3.0,2.0,0.0,0.0,5.0
56300,NE,DEN,Sun,11,2,2014,9,J.Edelman,NE,True,9,89,1,0,8.0,9.0,6.0,0.0,23.0
56300,NE,DEN,Sun,11,2,2014,9,J.Thompson,DEN,False,1,6,0,0,0.0,1.0,0.0,0.0,1.0
56300,NE,DEN,Sun,11,2,2014,9,R.Hillman,DEN,False,7,47,1,0,4.0,7.0,6.0,0.0,17.0
56300,NE,DEN,Sun,11,2,2014,9,C.Anderson,DEN,False,3,33,0,0,3.0,3.0,0.0,0.0,6.0
56300,NE,DEN,Sun,11,2,2014,9,E.Sanders,DEN,False,10,151,0,0,15.0,10.0,0.0,0.0,25.0
56300,NE,DEN,Sun,11,2,2014,9,J.Tamme,DEN,False,1,10,0,0,1.0,1.0,0.0,0.0,2.0
56300,NE,DEN,Sun,11,2,2014,9,W.Welker,DEN,False,3,31,0,0,3.0,3.0,0.0,0.0,6.0
56300,NE,DEN,Sun,11,2,2014,9,J.Thomas,DEN,False,2,33,1,0,3.0,2.0,6.0,0.0,11.0
56300,NE,DEN,Sun,11,2,2014,9,D.Thomas,DEN,False,7,127,0,0,12.0,7.0,0.0,0.0,19.0
56301,SEA,OAK,Sun,11,2,2014,9,M.Lynch,SEA,True,5,76,0,0,7.0,5.0,0.0,0.0,12.0
56301,SEA,OAK,Sun,11,2,2014,9,R.Turbin,SEA,True,1,14,0,0,1.0,1.0,0.0,0.0,2.0
56301,SEA,OAK,Sun,11,2,2014,9,D.Baldwin,SEA,True,5,38,0,0,3.0,5.0,0.0,0.0,8.0
56301,SEA,OAK,Sun,11,2,2014,9,L.Willson,SEA,True,1,16,0,0,1.0,1.0,0.0,0.0,2.0
56301,SEA,OAK,Sun,11,2,2014,9,P.Richardson,SEA,True,3,12,0,0,1.0,3.0,0.0,0.0,4.0
56301,SEA,OAK,Sun,11,2,2014,9,J.Kearse,SEA,True,1,4,0,0,0.0,1.0,0.0,0.0,1.0
56301,SEA,OAK,Sun,11,2,2014,9,K.Norwood,SEA,True,1,19,0,0,1.0,1.0,0.0,0.0,2.0
56301,SEA,OAK,Sun,11,2,2014,9,D.McFadden,OAK,False,4,47,0,0,4.0,4.0,0.0,0.0,8.0
56301,SEA,OAK,Sun,11,2,2014,9,M.Reece,OAK,False,1,12,0,0,1.0,1.0,0.0,0.0,2.0
56301,SEA,OAK,Sun,11,2,2014,9,M.Jones-Drew,OAK,False,1,11,0,0,1.0,1.0,0.0,0.0,2.0
56301,SEA,OAK,Sun,11,2,2014,9,M.Rivera,OAK,False,8,38,2,0,3.0,8.0,12.0,0.0,23.0
56301,SEA,OAK,Sun,11,2,2014,9,B.Butler,OAK,False,2,20,0,0,2.0,2.0,0.0,0.0,4.0
56301,SEA,OAK,Sun,11,2,2014,9,K.Thompkins,OAK,False,1,8,0,0,0.0,1.0,0.0,0.0,1.0
56301,SEA,OAK,Sun,11,2,2014,9,L.Murray,OAK,False,2,12,0,0,1.0,2.0,0.0,0.0,3.0
56301,SEA,OAK,Sun,11,2,2014,9,J.Jones,OAK,False,3,18,0,0,1.0,3.0,0.0,0.0,4.0
56301,SEA,OAK,Sun,11,2,2014,9,A.Holmes,OAK,False,2,28,0,0,2.0,2.0,0.0,0.0,4.0
