Gamekey,Home_team,Away_Team,Day_of_week,Month,Day,Year,Week,Player_Short_Name,Player_Team,Home_Team,fumbles_rec,fumbles_yds,fumbles_rec_tds,fumbles_lost,fumble_lost_FF_pts,fumble_tds_FF_pts,total_FF_pts
56289,NO,GB,Sun,10,26,2014,8,M.Flynn,GB,False,0,0,0,1,-2.0,0.0,-2.0
56289,NO,GB,Sun,10,26,2014,8,T.Williams,GB,False,0,0,0,0,0.0,0.0,0.0
56290,DAL,WAS,Mon,10,27,2014,8,T.Romo,DAL,True,0,0,0,0,0.0,0.0,0.0
56290,DAL,WAS,Mon,10,27,2014,8,B.Weeden,DAL,True,0,0,0,0,0.0,0.0,0.0
56290,DAL,WAS,Mon,10,27,2014,8,J.Randle,DAL,True,0,0,0,1,-2.0,0.0,-2.0
56290,DAL,WAS,Mon,10,27,2014,8,D.Murray,DAL,True,0,0,0,1,-2.0,0.0,-2.0
56290,DAL,WAS,Mon,10,27,2014,8,T.Murphy,WAS,False,0,0,0,0,0.0,0.0,0.0
56290,DAL,WAS,Mon,10,27,2014,8,B.Meriweather,WAS,False,0,0,0,0,0.0,0.0,0.0
56291,CAR,NO,Thu,10,30,2014,9,C.Newton,CAR,True,0,0,0,1,-2.0,0.0,-2.0
56291,CAR,NO,Thu,10,30,2014,9,M.Addison,CAR,True,0,0,0,0,0.0,0.0,0.0
56291,CAR,NO,Thu,10,30,2014,9,D.Brees,NO,False,0,0,0,1,-2.0,0.0,-2.0
56291,CAR,NO,Thu,10,30,2014,9,K.Stills,NO,False,0,0,0,0,0.0,0.0,0.0
56291,CAR,NO,Thu,10,30,2014,9,C.Lofton,NO,False,0,0,0,0,0.0,0.0,0.0
56292,CIN,JAC,Sun,11,2,2014,9,A.Green,CIN,True,0,0,0,0,0.0,0.0,0.0
56292,CIN,JAC,Sun,11,2,2014,9,M.Sanu,CIN,True,0,0,0,0,0.0,0.0,0.0
56294,DAL,ARI,Sun,11,2,2014,9,M.Floyd,ARI,False,0,0,0,0,0.0,0.0,0.0
56295,HOU,PHI,Sun,11,2,2014,9,R.Fitzpatrick,HOU,True,0,0,0,0,0.0,0.0,0.0
56295,HOU,PHI,Sun,11,2,2014,9,D.Hopkins,HOU,True,0,0,0,0,0.0,0.0,0.0
56295,HOU,PHI,Sun,11,2,2014,9,D.Ryans,PHI,False,0,0,0,1,-2.0,0.0,-2.0
56296,KC,NYJ,Sun,11,2,2014,9,T.Kelce,KC,True,0,0,0,0,0.0,0.0,0.0
56296,KC,NYJ,Sun,11,2,2014,9,M.Vick,NYJ,False,0,-5,0,0,0.0,0.0,0.0
56297,MIA,SD,Sun,11,2,2014,9,R.Tannehill,MIA,True,0,0,0,0,0.0,0.0,0.0
56297,MIA,SD,Sun,11,2,2014,9,S.Satele,MIA,True,0,0,0,0,0.0,0.0,0.0
56297,MIA,SD,Sun,11,2,2014,9,J.Odrick,MIA,True,0,0,0,0,0.0,0.0,0.0
56297,MIA,SD,Sun,11,2,2014,9,P.Rivers,SD,False,0,0,0,1,-2.0,0.0,-2.0
56298,MIN,WAS,Sun,11,2,2014,9,A.Roberts,WAS,False,0,0,0,0,0.0,0.0,0.0
56299,SF,STL,Sun,11,2,2014,9,C.Kaepernick,SF,True,0,-4,0,2,-4.0,0.0,-4.0
56299,SF,STL,Sun,11,2,2014,9,J.Laurinaitis,STL,False,0,0,0,0,0.0,0.0,0.0
56299,SF,STL,Sun,11,2,2014,9,E.Sims,STL,False,0,0,0,0,0.0,0.0,0.0
56300,NE,DEN,Sun,11,2,2014,9,B.Colquitt,DEN,False,0,0,0,0,0.0,0.0,0.0
56301,SEA,OAK,Sun,11,2,2014,9,S.Hauschka,SEA,True,0,0,0,0,0.0,0.0,0.0
56301,SEA,OAK,Sun,11,2,2014,9,D.Carr,OAK,False,0,0,0,0,0.0,0.0,0.0
56301,SEA,OAK,Sun,11,2,2014,9,M.Rivera,OAK,False,0,0,0,0,0.0,0.0,0.0
56301,SEA,OAK,Sun,11,2,2014,9,T.Carrie,OAK,False,0,0,0,1,-2.0,0.0,-2.0
56301,SEA,OAK,Sun,11,2,2014,9,M.Watson,OAK,False,0,0,0,0,0.0,0.0,0.0
56302,PIT,BAL,Sun,11,2,2014,9,B.Roethlisberger,PIT,True,0,-1,0,1,-2.0,0.0,-2.0
56302,PIT,BAL,Sun,11,2,2014,9,B.McCain,PIT,True,0,26,0,0,0.0,0.0,0.0
56302,PIT,BAL,Sun,11,2,2014,9,L.Taliaferro,BAL,False,0,0,0,1,-2.0,0.0,-2.0
56302,PIT,BAL,Sun,11,2,2014,9,D.Tyson,BAL,False,0,0,0,0,0.0,0.0,0.0
56303,NYG,IND,Mon,11,3,2014,9,E.Manning,NYG,True,0,0,0,1,-2.0,0.0,-2.0
56303,NYG,IND,Mon,11,3,2014,9,A.Williams,NYG,True,0,0,0,0,0.0,0.0,0.0
56303,NYG,IND,Mon,11,3,2014,9,J.Walton,NYG,True,0,0,0,0,0.0,0.0,0.0
56303,NYG,IND,Mon,11,3,2014,9,J.Pugh,NYG,True,0,-2,0,0,0.0,0.0,0.0
56303,NYG,IND,Mon,11,3,2014,9,A.Luck,IND,False,0,0,0,0,0.0,0.0,0.0
56303,NYG,IND,Mon,11,3,2014,9,A.Bradshaw,IND,False,0,12,0,0,0.0,0.0,0.0
56303,NYG,IND,Mon,11,3,2014,9,G.Whalen,IND,False,0,0,0,0,0.0,0.0,0.0
56303,NYG,IND,Mon,11,3,2014,9,S.Brown,IND,False,0,26,0,0,0.0,0.0,0.0
56304,CIN,CLE,Thu,11,6,2014,10,J.Hill,CIN,True,0,0,0,1,-2.0,0.0,-2.0
56304,CIN,CLE,Thu,11,6,2014,10,S.Williams,CIN,True,0,0,0,0,0.0,0.0,0.0
56304,CIN,CLE,Thu,11,6,2014,10,J.Haden,CLE,False,0,0,0,0,0.0,0.0,0.0
56304,CIN,CLE,Thu,11,6,2014,10,J.Leonhard,CLE,False,0,0,0,1,-2.0,0.0,-2.0
56305,BAL,TEN,Sun,11,9,2014,10,J.Flacco,BAL,True,0,-5,0,0,0.0,0.0,0.0
56305,BAL,TEN,Sun,11,9,2014,10,L.Guy,BAL,True,0,6,0,0,0.0,0.0,0.0
56305,BAL,TEN,Sun,11,9,2014,10,S.Greene,TEN,False,0,0,0,1,-2.0,0.0,-2.0
56305,BAL,TEN,Sun,11,9,2014,10,L.Washington,TEN,False,0,0,0,0,0.0,0.0,0.0
56305,BAL,TEN,Sun,11,9,2014,10,J.McCourty,TEN,False,0,0,0,0,0.0,0.0,0.0
56306,BUF,KC,Sun,11,9,2014,10,B.Brown,BUF,True,0,0,0,1,-2.0,0.0,-2.0
56306,BUF,KC,Sun,11,9,2014,10,C.Hogan,BUF,True,0,0,0,1,-2.0,0.0,-2.0
56306,BUF,KC,Sun,11,9,2014,10,L.McKelvin,BUF,True,0,0,0,1,-2.0,0.0,-2.0
56306,BUF,KC,Sun,11,9,2014,10,J.Wynn,BUF,True,0,0,0,0,0.0,0.0,0.0
56306,BUF,KC,Sun,11,9,2014,10,K.Davis,KC,False,0,0,0,1,-2.0,0.0,-2.0
56306,BUF,KC,Sun,11,9,2014,10,D.Bowe,KC,False,0,0,0,0,0.0,0.0,0.0
56306,BUF,KC,Sun,11,9,2014,10,C.Owens,KC,False,0,0,0,0,0.0,0.0,0.0
56306,BUF,KC,Sun,11,9,2014,10,A.Sherman,KC,False,0,0,0,0,0.0,0.0,0.0
56307,DET,MIA,Sun,11,9,2014,10,N.Suh,DET,True,0,0,0,0,0.0,0.0,0.0
56307,DET,MIA,Sun,11,9,2014,10,R.Tannehill,MIA,False,0,0,0,0,0.0,0.0,0.0
56307,DET,MIA,Sun,11,9,2014,10,Dn.Thomas,MIA,False,0,0,0,1,-2.0,0.0,-2.0
56308,JAC,DAL,Sun,11,9,2014,10,B.Bortles,JAC,True,0,0,0,0,0.0,0.0,0.0
56308,JAC,DAL,Sun,11,9,2014,10,D.Robinson,JAC,True,0,0,0,1,-2.0,0.0,-2.0
56308,JAC,DAL,Sun,11,9,2014,10,A.Sanders,JAC,True,0,0,0,1,-2.0,0.0,-2.0
56308,JAC,DAL,Sun,11,9,2014,10,L.Bowanko,JAC,True,0,0,0,0,0.0,0.0,0.0
56308,JAC,DAL,Sun,11,9,2014,10,J.Evans,JAC,True,0,0,0,0,0.0,0.0,0.0
56308,JAC,DAL,Sun,11,9,2014,10,C.Beasley,DAL,False,0,0,0,1,-2.0,0.0,-2.0
56308,JAC,DAL,Sun,11,9,2014,10,C.Spillman,DAL,False,0,0,0,0,0.0,0.0,0.0
56308,JAC,DAL,Sun,11,9,2014,10,B.Church,DAL,False,0,-1,0,0,0.0,0.0,0.0
56309,NO,SF,Sun,11,9,2014,10,D.Brees,NO,True,0,0,0,1,-2.0,0.0,-2.0
56309,NO,SF,Sun,11,9,2014,10,C.Jordan,NO,True,0,0,0,0,0.0,0.0,0.0
56309,NO,SF,Sun,11,9,2014,10,J.Goodwin,NO,True,0,0,0,0,0.0,0.0,0.0
56309,NO,SF,Sun,11,9,2014,10,C.Kaepernick,SF,False,0,0,0,1,-2.0,0.0,-2.0
56309,NO,SF,Sun,11,9,2014,10,C.Borland,SF,False,0,0,0,0,0.0,0.0,0.0
56310,NYJ,PIT,Sun,11,9,2014,10,T.Graham,NYJ,True,0,0,0,0,0.0,0.0,0.0
56310,NYJ,PIT,Sun,11,9,2014,10,J.Jarrett,NYJ,True,0,2,0,0,0.0,0.0,0.0
56310,NYJ,PIT,Sun,11,9,2014,10,B.Roethlisberger,PIT,False,0,-16,0,0,0.0,0.0,0.0
56310,NYJ,PIT,Sun,11,9,2014,10,A.Brown,PIT,False,0,0,0,2,-4.0,0.0,-4.0
56311,TB,ATL,Sun,11,9,2014,10,C.Sims,TB,True,0,0,0,1,-2.0,0.0,-2.0
56311,TB,ATL,Sun,11,9,2014,10,S.Maponga,ATL,False,0,0,0,0,0.0,0.0,0.0
56312,OAK,DEN,Sun,11,9,2014,10,K.Barnes,OAK,True,0,0,0,1,-2.0,0.0,-2.0
56312,OAK,DEN,Sun,11,9,2014,10,J.Thompson,DEN,False,0,0,0,0,0.0,0.0,0.0
56312,OAK,DEN,Sun,11,9,2014,10,J.Tamme,DEN,False,0,0,0,0,0.0,0.0,0.0
56312,OAK,DEN,Sun,11,9,2014,10,C.Harris,DEN,False,0,0,0,0,0.0,0.0,0.0
56313,ARI,STL,Sun,11,9,2014,10,C.Palmer,ARI,True,0,0,0,0,0.0,0.0,0.0
56313,ARI,STL,Sun,11,9,2014,10,A.Cromartie,ARI,True,0,14,0,0,0.0,0.0,0.0
56313,ARI,STL,Sun,11,9,2014,10,A.Davis,STL,False,0,0,0,1,-2.0,0.0,-2.0
56314,SEA,NYG,Sun,11,9,2014,10,R.Wilson,SEA,True,0,0,0,0,0.0,0.0,0.0
56314,SEA,NYG,Sun,11,9,2014,10,M.Lynch,SEA,True,0,0,0,0,0.0,0.0,0.0
56314,SEA,NYG,Sun,11,9,2014,10,R.Turbin,SEA,True,0,0,0,1,-2.0,0.0,-2.0
56314,SEA,NYG,Sun,11,9,2014,10,J.Hill,SEA,True,0,0,0,0,0.0,0.0,0.0
56314,SEA,NYG,Sun,11,9,2014,10,P.Richardson,SEA,True,0,0,0,0,0.0,0.0,0.0
56314,SEA,NYG,Sun,11,9,2014,10,A.Bailey,SEA,True,0,0,0,0,0.0,0.0,0.0
56314,SEA,NYG,Sun,11,9,2014,10,E.Manning,NYG,False,0,0,0,1,-2.0,0.0,-2.0
56314,SEA,NYG,Sun,11,9,2014,10,A.Rolle,NYG,False,0,0,0,0,0.0,0.0,0.0
56315,GB,CHI,Sun,11,9,2014,10,R.Cobb,GB,True,0,0,0,1,-2.0,0.0,-2.0
56315,GB,CHI,Sun,11,9,2014,10,J.Peppers,GB,True,0,0,0,0,0.0,0.0,0.0
56315,GB,CHI,Sun,11,9,2014,10,J.Cutler,CHI,False,0,0,0,1,-2.0,0.0,-2.0
56315,GB,CHI,Sun,11,9,2014,10,P.O'Donnell,CHI,False,0,0,0,0,0.0,0.0,0.0
56315,GB,CHI,Sun,11,9,2014,10,R.Mundy,CHI,False,0,0,0,0,0.0,0.0,0.0
56316,PHI,CAR,Mon,11,10,2014,10,M.Sanchez,PHI,True,0,-6,0,0,0.0,0.0,0.0
56316,PHI,CAR,Mon,11,10,2014,10,V.Curry,PHI,True,0,0,0,0,0.0,0.0,0.0
56316,PHI,CAR,Mon,11,10,2014,10,C.Thornton,PHI,True,0,0,0,0,0.0,0.0,0.0
56316,PHI,CAR,Mon,11,10,2014,10,C.Newton,CAR,False,0,0,0,1,-2.0,0.0,-2.0
56316,PHI,CAR,Mon,11,10,2014,10,D.Williams,CAR,False,0,0,0,1,-2.0,0.0,-2.0
56316,PHI,CAR,Mon,11,10,2014,10,G.Olsen,CAR,False,0,-4,0,0,0.0,0.0,0.0
56317,MIA,BUF,Thu,11,13,2014,11,R.Tannehill,MIA,True,0,0,0,1,-2.0,0.0,-2.0
56317,MIA,BUF,Thu,11,13,2014,11,J.Landry,MIA,True,0,0,0,1,-2.0,0.0,-2.0
56317,MIA,BUF,Thu,11,13,2014,11,D.Williams,BUF,False,0,3,0,0,0.0,0.0,0.0
56317,MIA,BUF,Thu,11,13,2014,11,N.Robey,BUF,False,0,0,0,0,0.0,0.0,0.0
56318,CAR,ATL,Sun,11,16,2014,11,L.Kuechly,CAR,True,0,0,0,0,0.0,0.0,0.0
56318,CAR,ATL,Sun,11,16,2014,11,D.Hester,ATL,False,0,0,0,1,-2.0,0.0,-2.0
56320,CLE,HOU,Sun,11,16,2014,11,B.Hoyer,CLE,True,0,0,0,0,0.0,0.0,0.0
56320,CLE,HOU,Sun,11,16,2014,11,I.Crowell,CLE,True,0,0,0,1,-2.0,0.0,-2.0
56320,CLE,HOU,Sun,11,16,2014,11,S.Lanning,CLE,True,0,0,0,0,0.0,0.0,0.0
56320,CLE,HOU,Sun,11,16,2014,11,C.Yount,CLE,True,0,0,0,0,0.0,0.0,0.0
56320,CLE,HOU,Sun,11,16,2014,11,A.Blue,HOU,False,0,0,0,0,0.0,0.0,0.0
56320,CLE,HOU,Sun,11,16,2014,11,J.Watt,HOU,False,0,0,0,0,0.0,0.0,0.0
56320,CLE,HOU,Sun,11,16,2014,11,C.Myers,HOU,False,0,-20,0,0,0.0,0.0,0.0
56321,GB,PHI,Sun,11,16,2014,11,A.Rodgers,GB,True,0,-14,0,0,0.0,0.0,0.0
56321,GB,PHI,Sun,11,16,2014,11,R.Rodgers,GB,True,0,0,0,0,0.0,0.0,0.0
56321,GB,PHI,Sun,11,16,2014,11,N.Perry,GB,True,0,0,0,0,0.0,0.0,0.0
56321,GB,PHI,Sun,11,16,2014,11,C.Hayward,GB,True,0,49,0,0,0.0,0.0,0.0
56321,GB,PHI,Sun,11,16,2014,11,M.Sanchez,PHI,False,0,-25,0,2,-4.0,0.0,-4.0
56321,GB,PHI,Sun,11,16,2014,11,C.Polk,PHI,False,0,0,0,0,0.0,0.0,0.0
56321,GB,PHI,Sun,11,16,2014,11,B.Smith,PHI,False,0,6,0,0,0.0,0.0,0.0
56322,KC,SEA,Sun,11,16,2014,11,A.Smith,KC,True,0,0,0,0,0.0,0.0,0.0
56322,KC,SEA,Sun,11,16,2014,11,J.Charles,KC,True,0,0,0,1,-2.0,0.0,-2.0
56322,KC,SEA,Sun,11,16,2014,11,T.Kelce,KC,True,0,0,0,1,-2.0,0.0,-2.0
56322,KC,SEA,Sun,11,16,2014,11,P.Richardson,SEA,False,0,0,0,0,0.0,0.0,0.0
56322,KC,SEA,Sun,11,16,2014,11,J.Hill,SEA,False,0,0,0,0,0.0,0.0,0.0
56322,KC,SEA,Sun,11,16,2014,11,B.Maxwell,SEA,False,0,0,0,0,0.0,0.0,0.0
56322,KC,SEA,Sun,11,16,2014,11,J.Johnson,SEA,False,0,0,0,0,0.0,0.0,0.0
56323,NO,CIN,Sun,11,16,2014,11,B.Cooks,NO,True,0,0,0,0,0.0,0.0,0.0
56323,NO,CIN,Sun,11,16,2014,11,T.Cadet,NO,True,0,0,0,1,-2.0,0.0,-2.0
56323,NO,CIN,Sun,11,16,2014,11,M.Ball,NO,True,0,0,0,0,0.0,0.0,0.0
56323,NO,CIN,Sun,11,16,2014,11,J.Hill,CIN,False,0,0,0,0,0.0,0.0,0.0
56323,NO,CIN,Sun,11,16,2014,11,J.Gresham,CIN,False,0,0,0,0,0.0,0.0,0.0
56323,NO,CIN,Sun,11,16,2014,11,W.Clarke,CIN,False,0,0,0,0,0.0,0.0,0.0
56324,NYG,SF,Sun,11,16,2014,11,E.Manning,NYG,True,0,0,0,0,0.0,0.0,0.0
56324,NYG,SF,Sun,11,16,2014,11,Z.Bowman,NYG,True,0,6,0,0,0.0,0.0,0.0
56324,NYG,SF,Sun,11,16,2014,11,M.Herzlich,NYG,True,0,0,0,0,0.0,0.0,0.0
56324,NYG,SF,Sun,11,16,2014,11,J.Jerry,NYG,True,0,0,0,0,0.0,0.0,0.0
56324,NYG,SF,Sun,11,16,2014,11,C.Kaepernick,SF,False,0,0,0,0,0.0,0.0,0.0
56324,NYG,SF,Sun,11,16,2014,11,A.Lee,SF,False,0,0,0,0,0.0,0.0,0.0
56324,NYG,SF,Sun,11,16,2014,11,F.Gore,SF,False,0,0,0,1,-2.0,0.0,-2.0
56324,NYG,SF,Sun,11,16,2014,11,R.Ventrone,SF,False,0,0,0,1,-2.0,0.0,-2.0
56325,STL,DEN,Sun,11,16,2014,11,S.Hill,STL,True,0,0,0,0,0.0,0.0,0.0
56326,WAS,TB,Sun,11,16,2014,11,R.Griffin,WAS,True,0,0,0,0,0.0,0.0,0.0
56326,WAS,TB,Sun,11,16,2014,11,R.Helu,WAS,True,0,0,0,1,-2.0,0.0,-2.0
56326,WAS,TB,Sun,11,16,2014,11,D.Young,WAS,True,0,0,0,0,0.0,0.0,0.0
56326,WAS,TB,Sun,11,16,2014,11,A.Roberts,WAS,True,0,0,0,0,0.0,0.0,0.0
56326,WAS,TB,Sun,11,16,2014,11,J.McCown,TB,False,0,0,0,0,0.0,0.0,0.0
56326,WAS,TB,Sun,11,16,2014,11,A.Spence,TB,False,0,0,0,0,0.0,0.0,0.0
56326,WAS,TB,Sun,11,16,2014,11,M.Thigpen,TB,False,0,0,0,1,-2.0,0.0,-2.0
56326,WAS,TB,Sun,11,16,2014,11,D.Dotson,TB,False,0,0,0,0,0.0,0.0,0.0
56327,SD,OAK,Sun,11,16,2014,11,D.Butler,SD,True,0,0,0,0,0.0,0.0,0.0
56327,SD,OAK,Sun,11,16,2014,11,D.Carr,OAK,False,0,-2,0,1,-2.0,0.0,-2.0
56328,ARI,DET,Sun,11,16,2014,11,M.Stafford,DET,False,0,0,0,0,0.0,0.0,0.0
56328,ARI,DET,Sun,11,16,2014,11,J.Bell,DET,False,0,0,0,0,0.0,0.0,0.0
56328,ARI,DET,Sun,11,16,2014,11,R.Sims,DET,False,0,0,0,0,0.0,0.0,0.0
56329,IND,NE,Sun,11,16,2014,11,A.Bradshaw,IND,True,0,0,0,0,0.0,0.0,0.0
56331,OAK,KC,Thu,11,20,2014,12,L.Murray,OAK,True,0,0,0,0,0.0,0.0,0.0
56331,OAK,KC,Thu,11,20,2014,12,D.Moore,OAK,True,0,0,0,1,-2.0,0.0,-2.0
56331,OAK,KC,Thu,11,20,2014,12,J.Chaney,OAK,True,0,3,0,0,0.0,0.0,0.0
56331,OAK,KC,Thu,11,20,2014,12,A.Smith,KC,False,0,0,0,0,0.0,0.0,0.0
56331,OAK,KC,Thu,11,20,2014,12,D.Thomas,KC,False,0,0,0,0,0.0,0.0,0.0
56331,OAK,KC,Thu,11,20,2014,12,J.Charles,KC,False,0,0,0,0,0.0,0.0,0.0
56331,OAK,KC,Thu,11,20,2014,12,F.Zombo,KC,False,0,0,0,0,0.0,0.0,0.0
56332,ATL,CLE,Sun,11,23,2014,12,M.Ryan,ATL,True,0,0,0,1,-2.0,0.0,-2.0
56332,ATL,CLE,Sun,11,23,2014,12,B.Hoyer,CLE,False,0,-4,0,0,0.0,0.0,0.0
56332,ATL,CLE,Sun,11,23,2014,12,J.Gordon,CLE,False,0,0,0,0,0.0,0.0,0.0
56332,ATL,CLE,Sun,11,23,2014,12,T.West,CLE,False,0,0,0,0,0.0,0.0,0.0
56332,ATL,CLE,Sun,11,23,2014,12,D.Bryant,CLE,False,0,0,0,0,0.0,0.0,0.0
56334,CHI,TB,Sun,11,23,2014,12,J.Cutler,CHI,True,0,0,0,1,-2.0,0.0,-2.0
56334,CHI,TB,Sun,11,23,2014,12,C.Jones,CHI,True,0,2,0,0,0.0,0.0,0.0
56334,CHI,TB,Sun,11,23,2014,12,T.Jennings,CHI,True,0,17,0,0,0.0,0.0,0.0
56334,CHI,TB,Sun,11,23,2014,12,J.McCown,TB,False,0,0,0,1,-2.0,0.0,-2.0
56334,CHI,TB,Sun,11,23,2014,12,V.Jackson,TB,False,0,0,0,1,-2.0,0.0,-2.0
56334,CHI,TB,Sun,11,23,2014,12,M.Thigpen,TB,False,0,0,0,0,0.0,0.0,0.0
56334,CHI,TB,Sun,11,23,2014,12,C.McDonald,TB,False,0,3,0,0,0.0,0.0,0.0
56335,HOU,CIN,Sun,11,23,2014,12,A.Dalton,CIN,False,0,0,0,0,0.0,0.0,0.0
56336,IND,JAC,Sun,11,23,2014,12,A.Luck,IND,True,0,-7,0,2,-4.0,0.0,-4.0
56336,IND,JAC,Sun,11,23,2014,12,T.Hilton,IND,True,0,0,0,0,0.0,0.0,0.0
56336,IND,JAC,Sun,11,23,2014,12,D.Herron,IND,True,0,0,0,1,-2.0,0.0,-2.0
56336,IND,JAC,Sun,11,23,2014,12,D.Jackson,IND,True,0,0,0,0,0.0,0.0,0.0
56336,IND,JAC,Sun,11,23,2014,12,H.Thornton,IND,True,0,0,0,0,0.0,0.0,0.0
56336,IND,JAC,Sun,11,23,2014,12,B.Bortles,JAC,False,0,0,0,0,0.0,0.0,0.0
56336,IND,JAC,Sun,11,23,2014,12,D.Robinson,JAC,False,0,0,0,1,-2.0,0.0,-2.0
56336,IND,JAC,Sun,11,23,2014,12,S.Marks,JAC,False,0,0,0,0,0.0,0.0,0.0
56336,IND,JAC,Sun,11,23,2014,12,T.Smith,JAC,False,0,0,0,0,0.0,0.0,0.0
56337,MIN,GB,Sun,11,23,2014,12,J.Starks,GB,False,0,0,0,0,0.0,0.0,0.0
56337,MIN,GB,Sun,11,23,2014,12,J.Nelson,GB,False,0,0,0,0,0.0,0.0,0.0
56338,NE,DET,Sun,11,23,2014,12,D.Aiken,NE,True,0,0,0,0,0.0,0.0,0.0
56338,NE,DET,Sun,11,23,2014,12,R.Allen,NE,True,0,0,0,0,0.0,0.0,0.0
56339,PHI,TEN,Sun,11,23,2014,12,N.Allen,PHI,True,0,3,0,0,0.0,0.0,0.0
56339,PHI,TEN,Sun,11,23,2014,12,B.Fletcher,PHI,True,0,0,0,0,0.0,0.0,0.0
56339,PHI,TEN,Sun,11,23,2014,12,Z.Mettenberger,TEN,False,0,0,0,0,0.0,0.0,0.0
56339,PHI,TEN,Sun,11,23,2014,12,B.Sankey,TEN,False,0,0,0,1,-2.0,0.0,-2.0
56339,PHI,TEN,Sun,11,23,2014,12,B.Schwenke,TEN,False,0,0,0,1,-2.0,0.0,-2.0
56339,PHI,TEN,Sun,11,23,2014,12,A.Levitre,TEN,False,0,0,0,0,0.0,0.0,0.0
56340,SD,STL,Sun,11,23,2014,12,K.Allen,SD,True,0,0,0,2,-4.0,0.0,-4.0
56340,SD,STL,Sun,11,23,2014,12,A.Gachkar,SD,True,0,13,0,0,0.0,0.0,0.0
56340,SD,STL,Sun,11,23,2014,12,B.Flowers,SD,True,0,0,0,0,0.0,0.0,0.0
56340,SD,STL,Sun,11,23,2014,12,M.Ingram,SD,True,0,0,0,0,0.0,0.0,0.0
56340,SD,STL,Sun,11,23,2014,12,S.Hill,STL,False,0,0,0,1,-2.0,0.0,-2.0
56340,SD,STL,Sun,11,23,2014,12,B.Cunningham,STL,False,0,0,0,0,0.0,0.0,0.0
56340,SD,STL,Sun,11,23,2014,12,R.McLeod,STL,False,0,0,0,0,0.0,0.0,0.0
56340,SD,STL,Sun,11,23,2014,12,A.Bayer,STL,False,0,0,0,0,0.0,0.0,0.0
56341,SEA,ARI,Sun,11,23,2014,12,Ja. Brown,ARI,False,0,0,0,0,0.0,0.0,0.0
56341,SEA,ARI,Sun,11,23,2014,12,R.Housler,ARI,False,0,0,0,0,0.0,0.0,0.0
56342,DEN,MIA,Sun,11,23,2014,12,I.Burse,DEN,True,0,0,0,1,-2.0,0.0,-2.0
56342,DEN,MIA,Sun,11,23,2014,12,L.Miller,MIA,False,0,0,0,0,0.0,0.0,0.0
56342,DEN,MIA,Sun,11,23,2014,12,R.Matthews,MIA,False,0,0,0,0,0.0,0.0,0.0
56342,DEN,MIA,Sun,11,23,2014,12,B.Gibson,MIA,False,0,0,0,0,0.0,0.0,0.0
56342,DEN,MIA,Sun,11,23,2014,12,J.Denney,MIA,False,0,0,0,0,0.0,0.0,0.0
56343,SF,WAS,Sun,11,23,2014,12,C.Kaepernick,SF,True,0,-2,0,0,0.0,0.0,0.0
56343,SF,WAS,Sun,11,23,2014,12,F.Gore,SF,True,0,0,0,1,-2.0,0.0,-2.0
56343,SF,WAS,Sun,11,23,2014,12,C.Hyde,SF,True,0,0,0,1,-2.0,0.0,-2.0
56343,SF,WAS,Sun,11,23,2014,12,A.Brooks,SF,True,0,0,0,0,0.0,0.0,0.0
56343,SF,WAS,Sun,11,23,2014,12,R.Griffin,WAS,False,0,0,0,1,-2.0,0.0,-2.0
56343,SF,WAS,Sun,11,23,2014,12,R.Clark,WAS,False,0,0,0,0,0.0,0.0,0.0
56343,SF,WAS,Sun,11,23,2014,12,P.Thomas,WAS,False,0,2,0,0,0.0,0.0,0.0
56344,NYG,DAL,Sun,11,23,2014,12,J.Pierre-Paul,NYG,True,0,0,0,0,0.0,0.0,0.0
56344,NYG,DAL,Sun,11,23,2014,12,T.Romo,DAL,False,0,0,0,1,-2.0,0.0,-2.0
56345,NO,BAL,Mon,11,24,2014,12,M.Ingram,NO,True,0,0,0,0,0.0,0.0,0.0
56345,NO,BAL,Mon,11,24,2014,12,P.Warren,NO,True,0,0,0,0,0.0,0.0,0.0
56345,NO,BAL,Mon,11,24,2014,12,J.Evans,NO,True,0,0,0,0,0.0,0.0,0.0
56345,NO,BAL,Mon,11,24,2014,12,K.Juszczyk,BAL,False,0,0,0,1,-2.0,0.0,-2.0
56346,DET,CHI,Thu,11,27,2014,13,M.Stafford,DET,True,0,0,0,1,-2.0,0.0,-2.0
56346,DET,CHI,Thu,11,27,2014,13,J.Ross,DET,True,0,0,0,0,0.0,0.0,0.0
56346,DET,CHI,Thu,11,27,2014,13,J.Allen,CHI,False,0,0,0,0,0.0,0.0,0.0
56347,DAL,PHI,Thu,11,27,2014,13,C.Beasley,DAL,True,0,0,0,1,-2.0,0.0,-2.0
56347,DAL,PHI,Thu,11,27,2014,13,J.Mincey,DAL,True,0,0,0,0,0.0,0.0,0.0
56347,DAL,PHI,Thu,11,27,2014,13,M.Sanchez,PHI,False,0,0,0,0,0.0,0.0,0.0
56347,DAL,PHI,Thu,11,27,2014,13,L.McCoy,PHI,False,0,0,0,1,-2.0,0.0,-2.0
56347,DAL,PHI,Thu,11,27,2014,13,N.Allen,PHI,False,0,22,0,0,0.0,0.0,0.0
56347,DAL,PHI,Thu,11,27,2014,13,A.Gardner,PHI,False,0,0,0,0,0.0,0.0,0.0
56348,SF,SEA,Thu,11,27,2014,13,P.Cox,SF,True,0,0,0,1,-2.0,0.0,-2.0
